,gene_pair,gene_1,gene_2,study_origin,cell_line_origin,GEMINI_SCORE_SL_score_SensitiveLethality,GEMINI_SCORE_SL_score_SensitiveRecovery,GEMINI_SCORE_SL_score_Strong,HORLBECK_SCORE_SL_score,HORLBECK_SCORE_standard_error,MAGECK_SCORE_SL_score,MAGECK_SCORE_Z_SL_score,MAGECK_SCORE_standard_error,MEDIAN_B_SCORE_SL_score,MEDIAN_B_SCORE_Z_SL_score,MEDIAN_B_SCORE_standard_error,MEDIAN_NB_SCORE_SL_score,MEDIAN_NB_SCORE_Z_SL_score,MEDIAN_NB_SCORE_standard_error,SGRA_DERIVED_B_SCORE_SL_score,SGRA_DERIVED_NB_SCORE_SL_score
709,IGF1R|MYC,IGF1R,MYC,36060092,22RV1,0.193461377438734,,0.100613984988271,-0.1818494440249131,0.13852992620583746,,,,0.07221072218712621,1.068750805800256,0.06756553706928575,0.11212931940964754,1.6595637994361447,0.06756553706928575,0.3639083029846067,0.8861712025614662
710,IGF1R|NRAS,IGF1R,NRAS,36060092,22RV1,0.0407629890704032,,0.0407629890704032,-0.3835330923287924,0.1518058697454206,,,,0.055522947638192655,0.7885517426272722,0.07041129280014399,0.09544154486071399,1.3554863298933606,0.07041129280014399,-0.3433796104995015,0.5567390101822596
711,IGF1R|NXF2,IGF1R,NXF2,36060092,22RV1,-0.0395982483716707,,-0.0395982483716707,-0.2191605105323309,0.10648470126415628,,,,-0.029582792756927212,-0.5177348787904261,0.05713888317905278,0.010335804465594123,0.18088915796980867,0.05713888317905278,-0.14187456739068083,0.29539743990851386
712,IGF1R|NXF2B,IGF1R,NXF2B,36060092,22RV1,-0.0747476427254214,,-0.0747476427254214,-0.1710371710380992,0.16041064105969102,,,,-0.03934526847962205,-0.6394223855758626,0.06153251648233707,0.0005733287428992817,0.009317492208592768,0.06153251648233707,0.27797058315864,0.7295599030273703
713,IGF1R|PARP1,IGF1R,PARP1,36060092,22RV1,0.122986576458452,,0.122986576458452,-0.378891008209709,0.1484257044239886,,,,-0.039763267180498385,-0.6308647028260825,0.0630297859467664,0.00015533004202294975,0.0024643910762149526,0.0630297859467664,-0.2144952609526539,0.2756034663558964
714,IGF1R|PIK3CA,IGF1R,PIK3CA,36060092,22RV1,0.181940601501715,,0.181940601501715,-0.6456498641355946,0.16175763112379918,,,,-0.049732516330403875,-0.6863993466946339,0.07245420114382617,-0.00981391910788254,-0.135449966364287,0.07245420114382618,0.0892111735516255,0.6674497330023716
715,IGF1R|PLD1,IGF1R,PLD1,36060092,22RV1,-0.0398887776199654,,-0.0398887776199654,-0.14121435019559272,0.14271229576889144,,,,-0.04093241016008298,-0.6842763112954171,0.05981854038260219,-0.0010138129375616423,-0.016948139006355674,0.05981854038260219,-0.28000061610350446,0.056524000679002
716,IGF1R|PLK1,IGF1R,PLK1,36060092,22RV1,,-0.236144809498321,-0.0766540630038797,-0.38842058831155796,0.16510338929138768,,,,-0.047042001496515606,-0.4331415479984602,0.10860653223847008,-0.0071234042739942716,-0.06558909604399517,0.10860653223847008,1.308027140333802,2.077903209932365
717,IGF1R|POLD1,IGF1R,POLD1,36060092,22RV1,-0.0115316363007433,,-0.0115316363007433,-0.18439140471425136,0.1423198159791163,,,,0.07621577154983505,0.6721315963185844,0.11339412098357812,0.11613436877235639,1.0241656954082752,0.11339412098357812,-0.2895789917430649,0.16694402340848336
718,IGF1R|PSMB2,IGF1R,PSMB2,36060092,22RV1,,-0.15878223334774,-0.087871320831666,0.10100854530030798,0.3489782656023147,,,,0.1283811265323962,1.2235641649122713,0.10492390200198536,0.16829972375491753,1.6040170117932993,0.10492390200198536,0.4429457290674719,0.545866276438621
719,IGF1R|PSMB5,IGF1R,PSMB5,36060092,22RV1,,-0.220789901040351,0.0475658425878872,-0.3727814009074089,0.25009489230699095,,,,0.07475348855784203,0.6361314243905501,0.11751264863146808,0.11467208578036336,0.9758275991207292,0.1175126486314681,0.5644585472285462,0.8682821001587285
720,IGF1R|RHEB,IGF1R,RHEB,36060092,22RV1,-0.0169244140821672,,-0.0169244140821672,-0.07752447729479119,0.21329696791937988,,,,0.03840179385545062,0.666978531345885,0.05757575701568725,0.07832039107797195,1.3603015424813705,0.05757575701568725,0.8255734425142471,1.2348754570476979
721,IGF1R|TGFBR2,IGF1R,TGFBR2,36060092,22RV1,-0.026770297384862,,-0.026770297384862,-0.3078590002479636,0.14330439209121176,,,,-2.5878859669425935e-05,-0.0003880476419889575,0.06668990316957617,0.03989271836285191,0.5981822804782675,0.06668990316957617,0.01155779703837545,0.6144463471590029
722,IGF1R|TOP2A,IGF1R,TOP2A,36060092,22RV1,0.178255135592668,,0.139974440930107,-0.2573582313584776,0.21516940625032335,,,,0.10503987765032852,1.1151740547351399,0.0941914647353198,0.14495847487284985,1.5389767563354761,0.0941914647353198,0.6800213743198293,1.0606382764699196
723,IGF1R|TRIB2,IGF1R,TRIB2,36060092,22RV1,-0.0833876396783154,,-0.0833876396783154,0.08439821793068289,0.15284211509193232,,,,0.004961968325256638,0.08442733788728021,0.0587720571253995,0.04488056554777797,0.7636378194490993,0.0587720571253995,0.24127211862637765,0.7229840995186607
724,IGF1R|TRIM25,IGF1R,TRIM25,36060092,22RV1,0.0015264161929441,,0.0015264161929441,-0.18095263063761097,0.1234789237373095,,,,-0.023305769851210467,-0.3702752726467551,0.06294173976193197,0.016612827371310868,0.2639397549884462,0.06294173976193197,0.312652581486228,0.7645863174652121
725,IGF1R|ULK1,IGF1R,ULK1,36060092,22RV1,0.0794746044095953,,0.0794746044095953,-0.3052493549120988,0.14708288751255635,,,,0.04750855980006152,0.7161402977746292,0.06633973810396097,0.08742715702258286,1.317870095983433,0.06633973810396097,0.28061303031303136,0.9852985230912458
726,IGF1R|UPF2,IGF1R,UPF2,36060092,22RV1,0.0670849328122887,,0.0670849328122887,-0.49223183791652486,0.20471313501696373,,,,0.003560685630360716,0.040023183656106756,0.08896557707541151,0.04347928285288205,0.48872029252423005,0.08896557707541151,-0.2654860682800961,0.1963034790880548
727,IGF1R|UPF3A,IGF1R,UPF3A,36060092,22RV1,0.0144151426888139,,0.0144151426888139,0.023342227198366802,0.19690890674489417,,,,0.05288958657706244,0.8366447110573799,0.06321630421857181,0.09280818379958378,1.4681051818324804,0.06321630421857181,0.6472596439354237,1.084153312826375
728,IGF1R|WNT5A,IGF1R,WNT5A,36060092,22RV1,-0.0001243415882161,,-0.0001243415882161,-0.2403390326794214,0.14032885252996813,,,,-0.060449942557476266,-1.0158526529262712,0.05950660500156573,-0.02053134533495493,-0.3450263266475161,0.05950660500156573,0.36680251812149284,0.911039366570521
729,IGFBP5|INSR,IGFBP5,INSR,36060092,22RV1,-0.0992411995896858,,-0.0992411995896858,0.10282275985950491,0.1498548079942531,,,,-0.020431333310874766,-0.4043521998326754,0.05052855733029136,0.01948726391164657,0.3856683218613121,0.05052855733029136,-0.586535680876239,0.10090044850502067
730,IGFBP5|IRS1,IGFBP5,IRS1,36060092,22RV1,-0.0736031195867692,,-0.0736031195867692,-0.22931664113679176,0.09541325748686924,,,,-0.1179594815123024,-2.5242751356125477,0.046730041368362174,-0.07804088428978107,-1.6700367045387936,0.046730041368362174,-1.8704428421657358,-0.9368300420737402
731,IGFBP5|JUN,IGFBP5,JUN,36060092,22RV1,-0.0936612461419862,,-0.0936612461419862,-0.11404717230501248,0.14997384152651147,,,,-0.0654421638210656,-1.3329974260369204,0.04909399113817421,-0.025523566598544267,-0.5198918647031288,0.04909399113817421,-0.8797114223564204,-0.2962031521491379
732,IGFBP5|LIMK1,IGFBP5,LIMK1,36060092,22RV1,-0.0501683278778544,,-0.0501683278778543,-0.32193473104127635,0.14977866875067325,,,,-0.040154711773051854,-0.9305878355412703,0.04314983523258299,-0.00023611455053051955,-0.005471968763213873,0.04314983523258299,-0.8925863984771027,-0.15518123160525732
733,IGFBP5|MAP2K1,IGFBP5,MAP2K1,36060092,22RV1,-0.0402464182783037,,-0.0402464182783037,-0.1606568123110196,0.1353122072046639,,,,-0.05911099735096981,-0.9677745953632693,0.06107930259192387,-0.019192400128448472,-0.31422100963847877,0.06107930259192387,-1.6350734747199493,-0.9320062795810488
734,IGFBP5|MAP3K1,IGFBP5,MAP3K1,36060092,22RV1,-0.057145706789732,,-0.057145706789732,-0.29760938813223803,0.10566973331764513,,,,-0.015348732147804522,-0.2985481290832213,0.05141124881585177,0.024569865074716812,0.4779083496439231,0.05141124881585177,-0.5864603829756518,0.07269488996206425
735,IGFBP5|MAPK1,IGFBP5,MAPK1,36060092,22RV1,-0.033465931302282,,-0.033465931302282,-0.3284059301703959,0.17384580072829425,,,,-0.09022030640319123,-1.7197511596871342,0.05246125632478397,-0.050301709180669896,-0.9588353902402857,0.05246125632478397,-1.5586951879994562,-0.9209906391811613
736,IGFBP5|MAPK13,IGFBP5,MAPK13,36060092,22RV1,-0.0536586314312482,,-0.0536586314312482,-0.1617049240199666,0.11742809985325381,,,,-0.0706315686463177,-1.267683601155452,0.055717032690128156,-0.030712971423796365,-0.5512312831626806,0.055717032690128156,-1.587872297326421,-0.3406074837336949
737,IGFBP5|MAPK3,IGFBP5,MAPK3,36060092,22RV1,-0.0392434365524534,,-0.0392434365524534,-0.4400602444953358,0.14061100611289828,,,,-0.0808142831402936,-1.3171327956206624,0.06135621511285208,-0.04089568591777226,-0.6665288242202212,0.06135621511285208,-0.4323354022154571,0.4168016369591965
738,IGFBP5|MAPK8,IGFBP5,MAPK8,36060092,22RV1,-0.030289062782875,,-0.030289062782875,-0.6002420229407947,0.12863550439876387,,,,-0.13545531891099882,-2.8206185768054786,0.04802326696167838,-0.09553672168847749,-1.9893840576217756,0.04802326696167838,-1.2004253983757198,-0.6282180149746105
739,IGFBP5|MTOR,IGFBP5,MTOR,36060092,22RV1,,-0.0012404843459779,0.0012404843459779,-0.02696314833847327,0.13090436408251027,,,,-0.026216171301608693,-0.4010877154115401,0.0653626882456605,0.013702425920912642,0.20963681709988974,0.0653626882456605,0.823456507135305,1.4466905491926971
740,IGFBP5|MYC,IGFBP5,MYC,36060092,22RV1,-0.0773953664450284,,-0.0773953664450284,0.08345310464701189,0.1452499368467026,,,,-0.07985885893057798,-1.457818139724732,0.054779712746376635,-0.039940261708056646,-0.7291068117311087,0.054779712746376635,-0.7087891525095908,-0.31882881640150473
741,IGFBP5|NRAS,IGFBP5,NRAS,36060092,22RV1,-0.0189322884365904,,-0.0189322884365904,-0.6965029132743579,0.12691109224210764,,,,-0.08737598282922487,-1.6986251392864402,0.05143923800982355,-0.04745738560670354,-0.9225911472024608,0.05143923800982355,-3.1553751211764,-1.7909911361472393
742,IGFBP5|NXF2,IGFBP5,NXF2,36060092,22RV1,-0.119142107706322,,-0.119142107706322,0.538501827900843,0.17516667781152598,,,,-0.060782008655719366,-1.0998548614287096,0.05526366322258524,-0.02086341143319803,-0.37752494526406166,0.05526366322258524,-0.4750420473242512,-0.021757336114197
743,IGFBP5|NXF2B,IGFBP5,NXF2B,36060092,22RV1,-0.100129158927393,,-0.100129158927393,-0.3386666825454293,0.1543789039969026,,,,-0.0949848023413522,-1.8555981087293507,0.05118824054331167,-0.05506620511883087,-1.0757588956830417,0.05118824054331167,-1.3263565528269328,-0.7849364268905547
744,IGFBP5|PARP1,IGFBP5,PARP1,36060092,22RV1,-0.0457145051555057,,-0.0457145051555058,-0.2714484549160691,0.1942602356910162,,,,-0.030811800470129658,-0.48534054179214564,0.0634849097014551,0.009106796752391677,0.14344821147604067,0.0634849097014551,-0.7337051302316628,-0.2576334332278728
745,IGFBP5|PIK3CA,IGFBP5,PIK3CA,36060092,22RV1,-0.0502110389913403,,-0.0502110389913403,0.12361358529352773,0.16469093055187575,,,,-0.05509807646417331,-0.7713814011832374,0.07142780002169778,-0.015179479241651972,-0.21251500448062055,0.07142780002169778,1.016620434558913,1.592730362175163
746,IGFBP5|PLD1,IGFBP5,PLD1,36060092,22RV1,-0.0642427001248299,,-0.0642427001248299,-0.170221839212798,0.18945040608854502,,,,-0.09216754053471243,-2.356756159058545,0.03910779661292183,-0.0522489433121911,-1.336023704667811,0.03910779661292183,-1.1520434627705785,-0.6206957211446705
747,IGFBP5|PLK1,IGFBP5,PLK1,36060092,22RV1,,0.0187368501883471,-0.0623549616762664,0.1547330656033097,0.12266368467529187,,,,0.011193571792824653,0.1135328358361264,0.09859325463323654,0.05111216901534599,0.5184144615722592,0.09859325463323657,1.3138944129598404,1.6400849727800146
748,IGFBP5|POLD1,IGFBP5,POLD1,36060092,22RV1,-0.117693768136153,,-0.117693768136153,0.3188720786345238,0.13777025879335913,,,,0.015965955808451504,0.14436895011204895,0.11059134111635405,0.05588455303097284,0.5053248515376647,0.11059134111635405,-0.689591597407438,0.20801081320864107
749,IGFBP5|PSMB2,IGFBP5,PSMB2,36060092,22RV1,,0.0533649045635573,-0.0533649045635573,-0.4536154349256959,0.10954817083855482,,,,0.042468394720571734,0.4397305381161036,0.09657822470669221,0.08238699194309307,0.8530597056769487,0.09657822470669221,0.31093584792834433,0.49237979049916925
750,IGFBP5|PSMB5,IGFBP5,PSMB5,36060092,22RV1,,-0.0259410443054113,0.0259410443054113,-0.2711861922628853,0.15851571818096044,,,,-0.07974971787248109,-0.6442490254971801,0.12378709895748248,-0.03983112064995975,-0.3217711779774455,0.12378709895748248,0.3048947198498061,0.9018846392894572
751,IGFBP5|RHEB,IGFBP5,RHEB,36060092,22RV1,-0.101171075083064,,-0.101171075083064,-0.1636991528344499,0.16600869960147727,,,,0.00800963758842288,0.12331823014924782,0.06495096125470735,0.047928234810944215,0.7379141722474599,0.06495096125470735,-0.15957093326335842,0.2217709671337885
752,IGFBP5|TGFBR2,IGFBP5,TGFBR2,36060092,22RV1,-0.0295830545388529,,-0.0295830545388528,-0.3402676473115016,0.1493656744966377,,,,-0.08620573061610814,-1.8400063571621248,0.04685077868375673,-0.04628713339358681,-0.9879693506489075,0.04685077868375673,-0.7400347780365326,-0.26687266507097807
753,IGFBP5|TOP2A,IGFBP5,TOP2A,36060092,22RV1,-0.0890166044985908,,-0.0890166044985908,-0.09429206384961944,0.08960799017565885,,,,0.015640078298880145,0.224387106624644,0.0697013234590299,0.05555867552140148,0.797096421763908,0.0697013234590299,-0.40252023055246744,0.1131508722893082
754,IGFBP5|TRIB2,IGFBP5,TRIB2,36060092,22RV1,-0.0928300485624042,,-0.0928300485624042,-0.11250436220644668,0.15322210382112836,,,,-0.06387249040207221,-1.1499355632643184,0.05554440826297916,-0.023953893179550878,-0.4312566094167279,0.05554440826297916,-1.3607165631768618,-0.6527131226111323
755,IGFBP5|TRIM25,IGFBP5,TRIM25,36060092,22RV1,-0.130553987255049,,-0.130553987255049,0.6420951825867015,0.12326572664828232,,,,0.010717605110471595,0.24539059091336582,0.04367569706148759,0.05063620233299293,1.159367926325393,0.04367569706148759,0.6516340322648989,1.431323082774462
756,IGFBP5|ULK1,IGFBP5,ULK1,36060092,22RV1,-0.091676824103513,,-0.091676824103513,0.17882963916478672,0.09936960223090237,,,,0.0314659656205607,0.5978444905841408,0.05263235860853378,0.07138456284308203,1.3562866025826892,0.05263235860853378,0.1781766000323441,0.8989730123183084
757,IGFBP5|UPF2,IGFBP5,UPF2,36060092,22RV1,-0.0792356338450829,,-0.0792356338450829,-0.41840311619426446,0.18498281114990153,,,,-0.011827540295271,-0.13442815935365596,0.08798409761867601,0.028091056927250335,0.31927425168349477,0.08798409761867601,-0.37963719216827285,-0.21502663880345022
758,IGFBP5|UPF3A,IGFBP5,UPF3A,36060092,22RV1,-0.0955576337819298,,-0.0955576337819298,0.27343856195243293,0.14867703432327573,,,,-0.013685163060568772,-0.2569510195042544,0.053259812266836265,0.026233434161952562,0.4925558886787056,0.053259812266836265,0.8272994084728431,1.7388537748757136
759,IGFBP5|WNT5A,IGFBP5,WNT5A,36060092,22RV1,-0.0853081174792305,,-0.0853081174792305,0.03407985368709643,0.14065655140180122,,,,-0.007419539461986702,-0.1580011148485947,0.046958779177580554,0.03249905776053463,0.6920762917970108,0.046958779177580554,-1.1332568503851967,-0.011634692918607192
760,INSR|IRS1,INSR,IRS1,36060092,22RV1,-0.102019763604016,,-0.102019763604016,-0.3508411429343087,0.12567658776192572,,,,-0.015077682910367596,-0.32290873074820103,0.04669332685874303,0.02484091431215374,0.5320013797111234,0.046693326858743014,-1.1063117897491583,-0.6055288466959846
761,INSR|JUN,INSR,JUN,36060092,22RV1,-0.117104183943941,,-0.117104183943941,0.027851924983802664,0.13046455301334056,,,,-0.04216961488517823,-0.7510304813251072,0.05614900584430978,-0.0022510176626568956,-0.04009007156597799,0.05614900584430978,-0.8291652769102895,-0.03407832629058402
762,INSR|LIMK1,INSR,LIMK1,36060092,22RV1,-0.020208815014697,,-0.020208815014697,-0.44140553070488714,0.11226552313876917,,,,-0.08841908179606639,-1.7282835754897603,0.05116005443204552,-0.048500484573545055,-0.9480147179664733,0.05116005443204552,-1.618966817821485,-0.6177935126443596
763,INSR|MAP2K1,INSR,MAP2K1,36060092,22RV1,-0.0126411631608707,,-0.0126411631608707,-0.34262406150348523,0.14620506808763212,,,,-0.05905772309269164,-0.9466022393968224,0.062389164777724784,-0.019139125870170304,-0.30677002871183934,0.06238916477772478,-1.6105764551713464,-1.0049666598684122
764,INSR|MAP3K1,INSR,MAP3K1,36060092,22RV1,-0.070708290858503,,-0.070708290858503,-0.10215839506048766,0.1441134541151583,,,,0.028222675124079277,0.5410908637820776,0.05215884616275069,0.06814127234660061,1.306418323250099,0.05215884616275069,-0.4524672829405107,-0.06331491962015434
765,INSR|MAPK1,INSR,MAPK1,36060092,22RV1,-0.0595701943182539,,-0.0595701943182538,-0.20911509911426002,0.13975808653849334,,,,0.008521080498684164,0.1958235745051383,0.04351406882556204,0.0484396777212055,1.1131957784823363,0.04351406882556204,-0.4856137092269255,-0.12807847932735153
766,INSR|MAPK13,INSR,MAPK13,36060092,22RV1,-0.0183931856398246,,-0.0183931856398246,-0.3674111900828201,0.1313563091862377,,,,-0.09325835952238126,-1.703612071011176,0.05474154656994648,-0.05333976229985993,-0.9743926805521395,0.05474154656994648,-1.430155211166325,-1.0087822999189722
767,INSR|MAPK3,INSR,MAPK3,36060092,22RV1,-0.0488774586860757,,-0.0488774586860756,-0.04479304400236672,0.15790577068788805,,,,-0.022114481247644147,-0.36923909202800353,0.05989203669141012,0.017804115974877188,0.297270170767639,0.05989203669141012,-0.1834404566150022,0.33575773727297276
768,INSR|MAPK8,INSR,MAPK8,36060092,22RV1,-0.104704605039893,,-0.104704605039893,-0.1372554207567669,0.15572594796870518,,,,-0.0029706497115027375,-0.07267220066005399,0.040877387563902766,0.0369479475110186,0.9038725249567048,0.040877387563902766,-0.6949189893385003,-0.06264947966493639
769,INSR|MTOR,INSR,MTOR,36060092,22RV1,,-0.0179328940017145,0.0179328940017145,-0.1739784414745435,0.12987572874342676,,,,-0.005252103396578889,-0.07833696668482826,0.0670450187037441,0.034666493825942446,0.5170629301950886,0.0670450187037441,0.6970287291555337,1.2784830560812568
770,INSR|MYC,INSR,MYC,36060092,22RV1,-0.0489014756053481,,-0.0489014756053481,-0.018045249625682068,0.18640333842456,,,,0.027374298425013155,0.4502280191169058,0.06080096587215104,0.06729289564753449,1.10677346457019,0.06080096587215104,-0.23532283747541066,0.43053413560313436
771,INSR|NRAS,INSR,NRAS,36060092,22RV1,-0.0517810499598577,,-0.0517810499598577,-0.04432030074940651,0.153446365750648,,,,0.000836732970129983,0.015608131621080778,0.05360878485928887,0.04075533019265132,0.7602360377991217,0.05360878485928887,0.34324795825405974,1.192040452594391
772,INSR|NXF2,INSR,NXF2,36060092,22RV1,-0.0872837425193919,,-0.0872837425193919,-0.07211978437054686,0.16759534681738508,,,,0.003481952463412874,0.059093851076742705,0.05892241578385217,0.04340054968593421,0.7365711182844651,0.05892241578385217,-0.8709822095675255,-0.32614688793952085
773,INSR|NXF2B,INSR,NXF2B,36060092,22RV1,-0.0967533507189773,,-0.0967533507189773,-0.2303969188118642,0.1567332698904841,,,,-0.03889108139314512,-0.7159876966609888,0.05431808615499096,0.0010275158293762132,0.01891664272640801,0.05431808615499095,-0.6462296900387695,-0.0595067697962819
774,INSR|PARP1,INSR,PARP1,36060092,22RV1,-0.0769645381956636,,-0.0769645381956636,0.34867123061772504,0.13038614518425756,,,,0.02617927870568293,0.4206327319375736,0.062237854351211576,0.06609787592820426,1.0620204796137473,0.062237854351211576,0.519684196218086,0.9276699875661106
775,INSR|PIK3CA,INSR,PIK3CA,36060092,22RV1,-0.0451506574656977,,-0.0451506574656977,0.09659971958926966,0.16043539793060294,,,,0.021708429721229106,0.31056190459856536,0.0699004913345363,0.06162702694375044,0.8816393957634727,0.0699004913345363,0.6104509179430304,1.0296506763376614
776,INSR|PLD1,INSR,PLD1,36060092,22RV1,-0.116298374290585,,-0.116298374290585,0.024173513363369176,0.1144263913020026,,,,0.004915570473935205,0.10822899776360506,0.045418238877826866,0.04483416769645654,0.9871401622827901,0.045418238877826866,-0.7546808855433746,-0.16249095960464255
